StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,Year3_Reading_At_Risk
322880204,10,15,22,17,19,24,12,33,1,2,1,2,1,2,1,2,5.04,Female,0,1,0,0,0,0,2,2,90,90,1,0,0,2017,FALSE
998791626,11,11,16,22,22,30,13,15,2,4,1,2,2,4,1,2,4.53,Male,1,0,0,0,0,0,2,2,94,94,2,2,2,2018,FALSE
637785018,13,19,26,28,31,30,23,39,1,2,1,2,1,2,0,2,5.67,Female,1,0,0,0,0,0,1,1,114,114,2,0,0,2020,FALSE
306163305,6,13,23,26,32,30,8,31,1,3,1,2,2,2,1,1,4.98,Male,1,0,0,0,0,0,3,2,114,114,2,1,2,2016,FALSE
932675853,13,21,25,26,26,29,11,42,2,2,0,1,1,2,1,1,5.26,Male,1,0,0,0,0,0,1,1,105,105,0,0,0,2020,FALSE
241042621,15,24,31,31,29,30,27,48,3,5,2,2,2,4,2,3,5.85,Male,1,0,0,0,0,0,2,2,105,105,0,0,0,2020,FALSE
665548067,13,17,19,21,26,27,15,33,0,2,0,1,1,2,0,1,5.04,Female,1,0,0,0,0,0,3,2,88,88,2,0,0,2017,TRUE
257746772,10,16,27,30,29,28,31,27,4,5,2,3,4,4,0,3,5.56,Female,1,0,0,0,0,0,2,2,101,101,2,1,1,2016,FALSE
455245902,5,9,19,16,18,23,16,28,1,2,1,2,1,2,1,0,4.95,Female,1,0,0,0,0,0,2,2,99,99,0,0,0,2020,FALSE
515093333,15,18,24,17,24,25,14,23,2,2,1,1,1,1,0,2,5.79,Male,0,1,0,0,0,1,2,1,109,109,2,2,2,2018,FALSE
143967182,15,18,26,24,29,29,45,35,2,4,1,2,2,3,1,1,4.98,Male,1,0,0,0,0,0,3,2,114,114,2,1,2,2016,FALSE
721078274,7,15,14,14,14,23,7,34,2,3,1,2,2,2,1,2,5.24,Male,0,1,0,0,0,0,3,2,95,95,2,0,0,2020,TRUE
254515349,15,15,18,18,25,31,24,36,4,4,2,2,1,2,2,2,5.98,Male,0,0,1,0,0,0,3,3,117,108,2,1,2,2021,FALSE
852232790,15,16,21,23,25,26,21,35,1,1,1,1,1,2,1,2,5.13,Female,1,0,0,0,0,0,3,1,113,113,2,2,2,2020,FALSE
773119125,7,11,16,17,20,29,26,25,1,3,1,3,3,2,0,2,5.20,Male,1,0,0,0,0,0,1,1,94,94,2,0,1,2020,FALSE
202466060,29,25,30,31,31,32,54,51,2,4,1,2,2,2,2,3,5.04,Female,1,0,0,0,0,0,1,1,95,95,0,0,0,2020,FALSE
251703839,12,11,17,19,20,27,11,26,2,2,1,2,2,4,1,2,5.36,Male,1,0,0,0,0,0,2,2,94,94,0,0,0,2018,FALSE
455582231,23,25,28,33,32,30,41,46,1,3,1,1,1,1,2,2,5.33,Female,1,0,0,0,0,0,2,2,109,109,2,0,0,2020,FALSE
446081452,8,15,20,23,24,26,35,53,2,2,1,2,2,2,2,2,5.29,Female,1,0,0,0,0,0,3,3,120,109,2,2,2,2021,FALSE
791634532,15,15,20,23,26,27,20,30,4,5,1,2,2,3,2,2,4.99,Male,1,0,0,0,0,0,2,1,109,109,0,0,0,2018,FALSE
966387443,1,10,27,19,25,26,29,37,2,2,2,1,2,2,1,2,5.73,Female,0,1,0,0,0,1,1,1,99,94,2,0,0,2021,FALSE
582683413,8,14,19,19,25,28,25,33,2,3,1,1,1,1,0,2,5.76,Male,1,0,0,0,0,0,2,1,112,112,2,2,2,2018,FALSE
639913645,5,5,18,16,15,20,12,19,2,2,1,4,1,2,2,4,5.62,Male,0,1,0,0,0,0,2,2,95,95,2,2,1,2017,FALSE
798464999,27,28,33,30,31,30,57,39,3,3,2,2,2,2,2,2,5.84,Female,1,0,0,0,0,0,2,2,101,101,2,2,2,2017,FALSE
924959426,9,17,23,22,21,27,27,44,2,3,1,2,1,2,2,2,5.43,Female,1,0,0,0,0,0,2,1,94,94,2,2,0,2020,FALSE
787062411,11,16,20,23,26,31,46,34,4,4,1,2,2,4,2,2,5.84,Female,1,0,0,0,0,0,1,1,97,97,1,0,0,2017,FALSE
742475416,1,10,15,11,15,22,5,5,1,3,1,1,0,2,0,2,5.38,Male,0,1,0,0,0,1,3,2,95,95,1,0,0,2018,TRUE
578999051,11,11,17,26,26,29,11,19,1,3,1,2,1,2,0,2,5.83,Male,0,1,0,0,0,0,2,2,116,116,2,0,0,2017,FALSE
344745128,6,9,19,16,16,22,22,30,2,2,1,2,1,2,2,1,5.86,Male,0,1,0,0,0,0,3,1,112,112,2,2,1,2020,FALSE
239395299,21,21,23,24,28,29,32,32,3,3,1,2,1,2,2,1,5.10,Male,1,0,0,0,0,0,3,3,95,95,2,1,1,2018,FALSE
235888416,9,17,22,17,27,29,24,28,2,1,0,0,2,2,0,0,5.24,Female,0,1,0,0,0,1,4,2,95,95,2,0,0,2018,FALSE
552526541,3,8,12,15,13,14,9,19,0,2,1,1,1,1,0,2,4.78,Male,0,1,0,0,0,1,3,1,101,96,0,0,0,2021,FALSE
412586446,14,19,22,21,25,26,16,37,4,5,2,2,3,6,2,4,5.14,Male,0,0,0,0,1,0,3,1,95,95,2,2,2,2020,FALSE
784706709,28,28,31,33,31,31,43,47,2,4,1,2,4,2,2,2,5.02,Female,1,0,0,0,0,0,2,2,105,105,2,2,2,2020,FALSE
768144800,15,25,27,30,30,27,13,40,3,3,0,2,1,4,1,2,4.95,Female,0,1,0,0,0,0,1,1,95,92,2,2,0,2021,FALSE
279083558,12,20,25,20,24,29,19,41,2,4,2,2,2,2,2,2,5.76,Male,1,0,0,0,0,0,1,1,96,96,2,1,1,2020,TRUE
755889420,16,20,27,29,32,29,41,37,2,5,1,2,2,2,0,2,5.43,Male,1,0,0,0,0,0,1,1,101,101,0,0,0,2016,FALSE
991084796,10,16,22,21,25,28,14,35,3,4,2,2,2,3,0,0,5.27,Male,1,0,0,0,0,0,3,2,101,101,2,0,2,2016,FALSE
341113661,16,18,25,25,30,32,20,49,4,5,2,2,2,4,2,2,5.49,Male,1,0,0,0,0,0,3,3,104,104,2,1,2,2020,FALSE
529582489,7,13,19,24,23,30,10,21,1,3,1,2,1,2,2,2,5.96,Male,0,1,0,0,0,1,1,1,108,108,2,1,1,2020,FALSE
871580596,11,25,27,29,28,29,24,41,2,4,1,2,2,4,2,2,5.41,Female,1,0,0,0,0,0,2,1,94,95,0,2,2,2020,FALSE
894185073,13,15,21,23,23,28,25,38,1,4,1,2,1,2,0,2,5.41,Female,0,0,1,0,0,0,1,1,120,120,2,2,2,2016,FALSE
423267523,12,16,26,23,31,32,21,37,1,3,1,1,2,2,2,2,5.74,Male,1,0,0,0,0,0,2,1,109,109,2,1,1,2020,FALSE
176353516,13,12,20,23,24,29,25,29,2,3,1,2,2,2,1,2,5.06,Female,1,0,0,0,0,0,3,2,120,120,2,2,2,2017,FALSE
343545885,21,15,24,24,29,32,20,46,3,3,1,3,0,4,0,2,5.16,Male,1,0,0,0,0,0,2,2,105,105,2,2,2,2020,FALSE
900959047,17,17,19,20,26,27,24,33,1,3,1,2,0,2,0,2,5.72,Male,1,0,0,0,0,0,2,2,114,114,1,0,0,2020,FALSE
815619959,6,14,22,22,24,28,20,38,1,1,1,2,1,2,0,2,5.04,Female,0,0,1,0,0,0,3,3,102,102,2,1,0,2016,FALSE
748952450,20,26,29,30,31,29,25,46,2,2,1,1,1,2,1,2,5.62,Male,0,0,0,1,0,1,2,2,95,93,0,0,0,2021,FALSE
161011353,15,17,21,22,22,28,22,25,1,2,1,2,1,1,1,0,5.33,Female,1,0,0,0,0,0,2,2,103,103,2,2,1,2017,FALSE
991955026,11,19,23,30,30,30,17,25,2,3,1,1,1,1,1,1,4.87,Female,1,0,0,0,0,0,1,1,114,114,0,0,0,2018,FALSE
677824265,13,13,25,26,26,28,26,33,2,2,1,2,0,2,1,2,5.74,Male,1,0,0,0,0,0,3,2,104,98,2,1,1,2021,FALSE
761336337,8,14,20,14,21,23,12,35,2,2,1,1,2,1,1,0,6.06,Male,1,0,0,0,0,0,2,1,94,94,2,0,0,2017,TRUE
174414368,11,17,23,26,24,29,18,44,2,2,1,1,1,1,2,1,5.36,Female,1,0,0,0,0,0,2,1,104,104,2,2,1,2020,FALSE
426559385,9,11,19,21,26,27,37,46,2,2,1,1,2,3,2,2,5.37,Male,1,0,0,0,0,0,1,1,91,89,1,0,0,2021,FALSE
729024676,2,16,23,21,28,31,12,31,0,2,1,2,0,2,0,2,4.56,Male,1,0,0,0,0,0,3,3,102,115,2,2,2,2016,FALSE
217040312,8,14,20,17,21,27,17,16,1,2,1,1,0,2,0,2,5.34,Male,0,1,0,0,0,1,3,1,114,114,2,2,2,2018,FALSE
792768434,3,14,20,14,24,22,15,27,2,2,1,1,1,2,2,3,4.94,Male,0,1,0,0,0,0,2,2,103,103,1,1,1,2018,FALSE
231785628,8,9,19,21,21,31,27,48,1,4,1,2,2,2,0,2,5.42,Female,1,0,0,0,0,0,5,5,103,103,2,1,1,2020,FALSE
861133025,16,15,24,30,28,27,29,33,1,4,1,2,2,2,1,2,5.38,Male,1,0,0,0,0,0,4,3,95,95,1,0,0,2017,FALSE
943677744,9,12,18,17,23,24,10,26,2,3,1,2,2,3,2,2,5.32,Female,1,0,0,0,0,0,2,2,94,94,0,0,0,2017,TRUE
221610489,18,25,29,30,29,31,27,26,3,4,1,2,1,2,2,2,5.33,Male,1,0,0,0,0,0,4,3,101,101,2,2,2,2016,FALSE
486633764,19,28,28,30,28,28,30,37,1,4,1,2,1,2,2,2,5.14,Male,0,0,0,0,1,0,3,1,114,114,2,0,0,2018,FALSE
578860368,9,8,30,28,28,29,14,27,2,3,2,2,2,3,2,0,5.37,Male,1,0,0,0,0,0,3,3,99,94,2,1,2,2021,FALSE
386005033,13,18,21,25,26,24,39,35,1,4,1,2,4,4,1,3,5.58,Female,1,0,0,0,0,0,3,2,97,97,2,2,0,2020,FALSE
150187209,10,12,19,22,17,29,22,38,3,5,1,2,2,2,2,1,5.31,Female,1,0,0,0,0,0,2,1,105,105,2,2,2,2020,FALSE
250379053,6,14,23,23,22,26,22,28,2,3,1,2,1,2,2,2,5.73,Female,0,1,0,0,0,0,2,2,117,108,2,1,1,2021,FALSE
565635204,3,5,16,19,19,22,11,19,2,3,1,1,1,2,0,1,5.12,Male,0,1,0,0,0,1,1,1,95,95,2,1,1,2018,TRUE
951314877,15,21,24,28,27,28,39,39,4,4,1,2,1,2,2,0,5.33,Female,1,0,0,0,0,0,2,2,101,101,2,0,0,2020,FALSE
760868352,11,13,17,23,22,27,32,29,2,2,1,1,2,2,2,2,5.68,Female,1,0,0,0,0,0,1,1,103,103,1,0,0,2018,TRUE
915753415,20,20,26,27,29,31,23,38,3,4,1,2,1,4,0,2,5.19,Female,1,0,0,0,0,0,3,2,113,105,2,1,0,2021,FALSE
887691177,7,10,18,17,18,22,7,30,2,3,1,1,1,2,1,1,4.64,Male,0,1,0,0,0,1,2,1,95,95,2,0,0,2020,TRUE
348092577,4,13,16,14,15,20,13,19,2,3,1,2,1,2,1,1,5.15,Female,0,1,0,0,0,0,2,1,93,93,2,0,0,2018,TRUE
654059942,10,17,23,20,24,29,24,32,2,3,1,1,0,2,1,2,5.38,Female,1,0,0,0,0,0,3,1,114,114,2,2,1,2016,FALSE
685025633,5,15,21,17,18,22,6,21,2,3,0,2,0,3,0,1,5.67,Male,0,1,0,0,0,1,2,2,116,116,1,0,1,2018,TRUE
747259261,3,16,19,19,18,23,10,22,1,3,1,2,1,2,2,1,5.26,Male,1,0,0,0,0,0,2,2,98,98,0,0,0,2017,TRUE
580098953,10,18,22,23,25,30,39,39,2,2,1,2,3,2,2,1,5.11,Female,1,0,0,0,0,0,1,1,117,108,2,2,2,2021,FALSE
358332704,16,21,25,29,28,32,37,32,2,3,1,2,2,2,2,2,5.53,Female,1,0,0,0,0,0,2,2,94,94,2,1,2,2018,FALSE
642020187,15,13,26,31,31,30,39,36,4,4,2,2,1,5,0,3,5.61,Male,1,0,0,0,0,0,2,1,101,101,2,2,1,2016,FALSE
574803858,13,19,28,29,28,30,44,36,2,3,1,2,1,2,2,2,5.35,Male,1,0,0,0,0,0,3,2,114,114,2,1,2,2017,FALSE
503340032,10,13,21,16,23,21,35,41,2,2,1,1,1,2,1,2,5.19,Female,1,0,0,0,0,0,3,2,95,95,2,0,0,2017,FALSE
331109758,7,13,20,20,22,27,18,21,1,3,1,2,2,2,0,2,5.09,Female,1,0,0,0,0,0,3,2,108,108,1,1,1,2020,TRUE
889910011,4,9,19,21,21,23,15,31,1,2,1,1,1,2,0,2,4.93,Female,1,0,0,0,0,0,2,2,90,90,1,1,0,2018,TRUE
488057213,4,10,17,17,18,24,15,29,1,3,0,2,2,2,1,2,5.79,Male,1,0,0,0,0,0,2,2,120,120,0,0,0,2017,FALSE
486810109,16,17,22,22,25,30,23,33,2,3,1,1,2,2,1,2,5.32,Female,1,0,0,0,0,0,3,2,97,97,2,0,0,2017,FALSE
271260516,12,12,24,21,30,29,26,35,1,2,1,0,1,2,2,2,4.86,Male,1,0,0,0,0,0,1,1,92,92,1,1,1,2018,FALSE
973975884,7,7,17,19,23,29,18,21,2,2,0,2,0,2,1,2,5.38,Female,1,0,0,0,0,0,2,1,98,98,2,0,0,2020,TRUE
815188643,0,2,12,13,17,25,1,1,1,2,0,1,0,1,0,2,5.03,Male,0,1,0,0,0,1,5,2,89,89,2,0,0,2017,FALSE
786801213,9,12,21,25,28,30,34,34,1,3,1,1,1,2,2,2,4.76,Male,1,0,0,0,0,0,2,2,116,116,2,2,2,2017,FALSE
456430128,17,16,22,25,24,31,22,32,1,2,1,1,1,2,1,2,5.50,Female,1,0,0,0,0,0,2,1,109,109,2,1,1,2020,FALSE
971767166,14,14,20,20,23,28,34,33,1,3,1,2,1,2,0,2,4.96,Male,1,0,0,0,0,0,2,2,113,105,2,2,2,2021,FALSE
626358228,14,14,21,16,21,25,23,43,2,2,1,2,1,3,1,2,5.30,Female,1,0,0,0,0,0,2,1,104,104,2,2,1,2020,FALSE
147076071,8,14,20,25,21,29,27,43,1,4,1,3,1,5,0,2,5.35,Female,1,0,0,0,0,0,2,2,97,97,2,0,0,2020,FALSE
103246926,15,15,20,23,24,27,25,39,3,3,1,2,1,1,2,2,5.08,Male,0,1,0,0,0,0,3,3,97,97,2,1,0,2017,FALSE
931598165,6,13,18,20,22,25,10,40,3,3,2,2,2,3,0,2,5.91,Male,1,0,0,0,0,0,4,3,120,120,2,2,1,2020,FALSE
726171384,15,15,25,28,28,30,19,28,2,3,1,2,1,1,0,0,5.05,Male,0,1,0,0,0,0,5,5,112,112,1,1,0,2020,FALSE
851303972,11,17,20,19,25,27,24,28,2,2,1,1,2,2,0,2,5.62,Female,1,0,0,0,0,0,3,1,112,112,1,1,2,2018,FALSE
153266617,6,8,21,15,18,23,10,12,2,4,1,2,1,1,1,2,5.11,Male,0,1,0,0,0,1,3,2,99,99,2,1,1,2020,TRUE
930128084,15,21,21,24,25,25,5,34,2,3,1,2,2,3,1,2,5.44,Male,0,1,0,0,0,1,1,1,116,116,2,2,0,2020,FALSE
384265215,13,10,19,25,27,29,30,42,2,3,1,1,2,3,2,2,4.76,Female,1,0,0,0,0,0,2,2,95,92,2,2,1,2021,FALSE
378968155,11,17,19,18,20,23,17,35,2,3,1,2,0,1,2,2,4.75,Female,1,0,0,0,0,0,4,2,90,90,2,0,0,2017,FALSE
424826243,14,10,17,17,19,23,15,27,3,4,1,1,2,1,2,2,5.68,Female,1,0,0,0,0,0,3,1,120,120,1,0,1,2017,FALSE
994080823,9,10,20,17,20,24,31,27,1,2,1,2,0,0,2,1,6.04,Male,0,1,0,0,0,1,2,2,103,103,2,0,0,2018,TRUE
684770134,23,26,28,29,31,33,34,43,4,5,2,2,4,4,2,2,5.72,Male,1,0,0,0,0,0,3,2,114,114,2,2,0,2020,FALSE
950944598,9,14,22,23,23,30,25,45,2,3,1,1,1,1,1,2,5.41,Male,0,1,0,0,0,0,2,2,91,91,1,1,0,2020,FALSE
944378542,10,16,23,26,31,32,33,31,1,4,0,3,1,4,1,1,4.80,Female,1,0,0,0,0,0,2,1,102,102,2,2,2,2017,FALSE
877982108,21,25,26,25,28,28,42,37,3,4,1,2,2,4,2,1,5.75,Male,1,0,0,0,0,0,1,1,120,120,0,0,0,2017,FALSE
752039151,11,16,20,21,22,28,36,35,2,4,1,2,1,4,2,2,5.12,Male,1,0,0,0,0,0,3,2,113,113,2,2,1,2017,FALSE
835669957,3,6,16,11,21,24,14,23,0,3,0,1,0,1,1,2,5.02,Female,1,0,0,0,0,0,1,1,103,103,0,0,0,2018,FALSE
450758473,19,31,30,32,32,30,46,41,2,3,2,2,2,1,2,2,5.44,Female,1,0,0,0,0,0,3,2,101,101,1,0,1,2017,FALSE
871833889,7,14,21,26,26,29,32,29,2,3,1,2,2,1,2,2,4.76,Female,1,0,0,0,0,0,3,2,117,108,2,2,1,2021,FALSE
603766266,14,27,27,28,31,29,29,47,2,3,2,2,2,3,1,3,5.57,Female,1,0,0,0,0,0,2,1,99,99,2,1,0,2020,FALSE
936467387,3,12,14,13,14,21,10,29,1,1,1,1,0,2,0,2,5.44,Male,1,0,0,0,0,0,2,1,97,97,0,0,0,2017,FALSE
801555982,6,10,22,20,23,27,9,22,2,2,1,2,1,1,1,1,5.25,Female,1,0,0,0,0,0,4,3,95,95,0,0,0,2018,FALSE
760468587,8,12,17,19,23,29,23,31,2,2,1,2,2,3,2,0,5.58,Female,0,0,0,0,1,1,4,2,110,110,2,2,1,2020,FALSE
596847607,11,18,24,24,24,29,32,30,1,5,1,3,2,2,1,2,5.72,Male,1,0,0,0,0,0,2,2,102,102,2,1,1,2016,FALSE
688282117,12,12,25,23,23,30,16,34,0,2,0,1,0,3,1,2,5.39,Male,0,1,0,0,0,0,2,2,104,104,2,1,0,2020,FALSE
930821545,15,19,22,24,30,31,13,35,2,3,2,2,2,3,2,2,4.73,Male,1,0,0,0,0,0,2,1,114,114,2,2,1,2016,FALSE
288438282,10,17,22,25,25,31,14,33,1,2,0,2,1,2,0,0,4.88,Male,1,0,0,0,0,0,1,1,114,114,2,2,2,2018,FALSE
796039470,9,12,14,15,20,23,17,31,2,2,1,2,2,3,0,2,5.67,Male,1,0,0,0,0,0,3,2,120,120,2,2,2,2018,FALSE
232573114,8,11,18,17,19,22,16,22,2,1,1,1,2,2,1,1,5.65,Female,0,1,0,0,0,1,2,2,97,97,1,0,0,2017,TRUE
632405751,8,11,22,16,20,26,15,27,1,2,1,1,1,2,1,2,4.64,Female,1,0,0,0,0,0,2,2,95,95,2,1,0,2017,FALSE
341551995,11,13,20,23,27,28,13,27,3,4,1,2,2,3,2,2,5.08,Male,0,0,0,0,1,1,1,1,90,90,0,0,0,2017,FALSE
770642607,7,10,17,17,22,23,41,38,2,3,1,1,2,2,2,3,5.28,Male,1,0,0,0,0,0,3,2,90,90,2,2,2,2018,FALSE
261429879,17,21,24,27,28,30,36,31,2,3,1,2,2,3,1,2,4.81,Male,1,0,0,0,0,0,2,1,120,120,1,1,0,2016,FALSE
785244397,12,18,24,26,31,29,20,36,1,2,1,1,1,3,2,2,5.18,Female,1,0,0,0,0,0,3,3,97,97,2,2,2,2016,FALSE
203281201,6,16,23,16,18,24,30,37,2,2,1,1,1,2,1,2,5.33,Female,0,1,0,0,0,0,2,2,101,101,2,0,0,2020,FALSE
859584381,1,10,14,16,16,31,6,10,0,3,1,2,1,4,0,2,5.83,Male,0,1,0,0,0,0,1,1,116,116,0,0,0,2017,FALSE
764595430,8,19,19,25,28,31,12,27,2,2,1,1,0,1,0,1,5.12,Female,0,1,0,0,0,0,2,1,116,116,1,1,1,2017,FALSE
968537716,7,12,19,20,26,29,11,30,2,2,1,2,1,2,2,2,5.58,Female,1,0,0,0,0,0,2,1,113,113,2,0,1,2018,FALSE
125378358,16,13,20,19,22,23,19,33,1,2,1,1,1,2,1,2,5.82,Female,1,0,0,0,0,0,2,2,120,120,0,0,0,2017,TRUE
634128349,7,10,17,16,19,20,18,24,1,1,1,1,1,1,2,2,4.88,Female,1,0,0,0,0,0,2,2,103,103,2,1,2,2018,TRUE
396615185,9,12,17,21,24,26,26,32,2,4,2,2,2,4,1,1,5.76,Male,1,0,0,0,0,0,1,1,98,98,2,0,0,2021,FALSE
403045431,5,15,19,19,20,25,11,17,1,3,1,1,0,1,1,1,5.07,Male,1,0,0,0,0,0,3,3,95,92,2,0,1,2021,FALSE
730417747,17,18,23,23,31,30,15,32,1,3,1,2,1,0,1,2,5.03,Female,0,1,0,0,0,1,3,2,114,114,2,1,0,2020,FALSE
844886819,17,31,25,25,28,29,36,41,2,4,1,2,1,2,1,2,5.30,Female,1,0,0,0,0,0,3,1,114,114,2,0,2,2017,FALSE
433664770,4,8,19,22,26,28,20,25,1,1,1,2,0,1,0,2,4.74,Male,1,0,0,0,0,0,2,2,95,95,0,0,0,2018,FALSE
995547036,8,13,15,23,17,23,14,21,1,2,0,1,0,2,1,0,5.45,Female,0,1,0,0,0,0,4,2,95,95,1,0,0,2018,TRUE
438343537,8,18,23,26,29,29,33,30,2,4,0,3,0,2,0,2,5.01,Male,1,0,0,0,0,0,2,1,102,102,2,2,1,2016,FALSE
808958459,13,19,25,25,29,30,20,30,2,1,1,1,2,0,2,1,5.31,Female,1,0,0,0,0,0,2,1,101,101,0,0,0,2016,FALSE
793586849,11,13,20,14,20,23,7,22,1,2,1,2,1,1,1,0,5.06,Female,1,0,0,0,0,0,2,1,94,94,2,1,1,2018,TRUE
206028271,4,13,22,16,20,24,14,34,1,2,1,1,1,1,1,1,6.06,Male,0,1,0,0,0,1,3,1,114,114,2,2,1,2020,TRUE
332617612,5,16,20,26,27,31,29,30,1,3,1,2,1,2,1,2,5.60,Female,1,0,0,0,0,0,2,2,116,116,2,2,1,2018,FALSE
749504658,18,20,25,27,28,26,23,40,2,2,1,2,2,2,1,2,5.48,Male,1,0,0,0,0,0,1,1,109,109,2,1,1,2020,FALSE
291747488,3,13,22,23,24,26,21,32,3,2,1,1,1,2,2,0,5.67,Male,1,0,0,0,0,0,2,2,117,117,0,0,0,2018,FALSE
411903879,10,9,18,19,19,27,19,25,2,2,1,1,0,1,0,1,4.71,Female,0,1,0,0,0,1,2,2,89,89,1,0,0,2017,FALSE
628715904,10,15,18,20,24,27,12,23,1,1,1,2,1,3,0,2,5.71,Male,1,0,0,0,0,0,3,3,95,95,2,1,2,2017,FALSE
783995136,4,10,18,23,26,29,10,36,1,2,0,1,1,2,1,2,4.62,Female,1,0,0,0,0,0,3,2,116,116,0,2,2,2017,FALSE
695439405,4,4,13,16,12,14,9,13,1,1,0,1,1,0,0,2,5.86,Male,1,0,0,0,0,0,2,2,97,97,0,0,0,2017,TRUE
944345192,12,14,28,28,29,29,20,45,2,4,1,1,1,2,1,3,5.20,Female,1,0,0,0,0,0,2,2,103,99,0,0,0,2021,FALSE
119926362,8,13,17,19,20,19,28,35,1,2,1,2,1,2,1,2,5.39,Male,1,0,0,0,0,0,2,2,91,89,2,0,0,2021,TRUE
668613278,6,17,21,25,28,27,22,27,1,1,1,2,1,2,0,1,5.73,Female,1,0,0,0,0,0,5,5,116,116,2,0,0,2020,FALSE
616883160,6,5,17,13,15,16,11,28,1,1,1,1,1,2,1,0,5.02,Male,1,0,0,0,0,0,3,1,97,97,1,0,0,2017,TRUE
879138135,5,10,16,20,23,29,17,27,2,2,1,2,2,3,1,2,5.40,Male,1,0,0,0,0,0,2,1,98,98,2,1,2,2020,TRUE
274134719,5,16,20,22,26,28,5,18,3,2,1,2,1,4,1,2,5.05,Male,1,0,0,0,0,0,2,2,94,94,2,2,0,2020,FALSE
834048825,5,9,13,11,15,18,7,24,1,2,0,1,0,1,0,0,5.33,Female,0,1,0,0,0,0,2,2,88,88,1,0,0,2018,TRUE
178160609,7,8,17,16,23,24,17,33,2,4,0,1,1,2,0,2,5.26,Female,1,0,0,0,0,0,4,4,78,78,1,0,0,2021,TRUE
607466267,15,18,26,19,25,26,21,32,2,5,1,2,2,3,2,2,5.89,Male,1,0,0,0,0,0,1,1,115,115,2,2,2,2017,FALSE
378644516,3,13,15,10,17,21,4,24,1,2,0,1,1,1,1,1,4.95,Female,0,1,0,0,0,1,4,3,95,95,0,0,0,2018,TRUE
156245162,16,19,22,21,28,30,23,33,2,5,1,2,2,4,2,2,5.68,Male,1,0,0,0,0,0,3,1,98,98,2,2,2,2017,FALSE
549235685,11,9,19,21,25,27,21,24,1,2,1,2,0,2,2,2,5.44,Female,0,0,0,0,1,0,2,1,114,114,2,0,0,2017,TRUE
408392345,12,16,17,20,23,23,15,26,1,2,0,2,1,1,0,2,5.39,Male,0,0,0,0,1,0,1,1,103,103,0,0,0,2017,FALSE
456256933,7,12,19,18,22,27,20,29,2,2,1,1,1,1,1,2,5.18,Male,1,0,0,0,0,0,1,1,120,109,1,1,0,2021,FALSE
869142368,19,28,30,29,30,33,30,31,1,4,2,2,2,2,1,3,5.03,Male,1,0,0,0,0,0,3,1,114,114,2,2,1,2018,FALSE
745211080,3,13,21,17,22,25,6,10,1,2,1,1,1,2,1,2,5.16,Female,1,0,0,0,0,0,2,1,95,95,2,1,0,2018,TRUE
288193324,5,13,19,20,22,27,11,15,2,2,1,1,1,0,2,2,5.13,Female,1,0,0,0,0,0,2,1,105,105,1,0,0,2018,FALSE
787861138,7,14,23,24,25,28,24,33,3,2,0,1,1,1,0,1,5.66,Male,0,1,0,0,0,0,3,1,101,101,1,1,0,2020,FALSE
820205367,7,14,18,17,17,24,6,22,1,3,1,0,0,2,2,1,5.49,Male,1,0,0,0,0,0,4,4,98,98,2,0,0,2017,TRUE
139140575,1,15,18,15,21,27,12,28,1,2,1,1,1,1,2,0,5.07,Female,1,0,0,0,0,0,2,2,96,96,2,1,1,2017,FALSE
647258738,12,18,23,30,28,33,14,44,2,3,1,2,1,3,0,2,5.25,Female,1,0,0,0,0,0,2,2,114,114,2,0,0,2020,FALSE
315025272,5,10,19,23,26,26,10,19,1,3,0,2,0,2,0,2,5.01,Female,1,0,0,0,0,0,2,1,103,103,2,2,2,2016,FALSE
553916065,25,28,29,31,30,30,32,43,2,2,1,2,2,2,1,2,5.50,Female,1,0,0,0,0,0,2,1,109,109,1,1,1,2020,FALSE
614090738,16,17,23,25,31,31,47,31,4,4,1,2,4,4,0,0,5.19,Male,1,0,0,0,0,0,3,3,114,114,1,1,1,2017,FALSE
892967404,14,15,18,21,25,24,35,42,1,3,1,2,1,3,0,2,5.21,Male,0,0,1,0,0,0,3,1,95,92,2,2,2,2021,FALSE
114168969,11,15,23,28,26,25,35,32,2,3,1,1,1,2,1,2,4.53,Female,0,0,1,0,0,0,2,2,95,95,2,1,0,2017,FALSE
211446329,16,19,23,21,26,26,22,37,2,3,2,1,1,1,2,1,4.93,Female,0,1,0,0,0,0,3,2,117,117,2,1,0,2016,FALSE
367017419,7,10,17,21,25,28,10,36,1,4,2,2,1,4,2,2,5.62,Male,0,0,0,0,1,0,3,3,98,98,2,2,2,2021,TRUE
211179290,9,12,22,28,29,27,25,37,3,4,1,3,1,3,1,2,6.01,Male,1,0,0,0,0,0,3,1,95,95,2,0,0,2018,FALSE
